Time,TimeStamp, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, MagX, MagY, MagZ, Roll, Pitch, Yaw, Qw, Qx, Qy, Qz
17-53-39.139,4108, 0.007, -0.015, 1.002, -0.04, 0.10, -0.04, -11.142, 23.350, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.141,4111, 0.008, -0.013, 1.000, 0.06, 0.05, -0.03, -11.142, 23.350, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.145,4113, 0.010, -0.011, 1.000, 0.15, 0.05, -0.01, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.147,4116, 0.007, -0.013, 1.000, 0.20, 0.05, 0.04, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.149,4118, 0.010, -0.012, 1.001, 0.14, 0.05, 0.04, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.151,4121, 0.007, -0.013, 1.000, 0.09, 0.08, 0.07, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.153,4123, 0.010, -0.014, 0.998, -0.01, 0.08, 0.07, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.157,4126, 0.005, -0.013, 0.999, -0.07, 0.07, 0.07, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.159,4128, 0.008, -0.017, 0.999, -0.09, 0.01, 0.02, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.161,4131, 0.008, -0.012, 1.002, -0.10, -0.02, 0.02, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.163,4133, 0.007, -0.014, 1.000, -0.07, -0.07, 0.02, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.167,4136, 0.008, -0.015, 0.999, -0.06, -0.07, 0.02, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.169,4138, 0.011, -0.015, 1.001, -0.03, -0.04, -0.04, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.171,4141, 0.008, -0.013, 0.999, -0.03, -0.01, -0.09, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.173,4143, 0.009, -0.013, 1.004, -0.09, -0.01, -0.06, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.177,4146, 0.007, -0.013, 0.999, -0.17, -0.04, -0.01, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.179,4148, 0.007, -0.014, 1.001, -0.23, -0.04, 0.02, -11.375, 23.142, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.181,4151, 0.007, -0.010, 1.001, -0.20, 0.00, 0.02, -11.375, 23.142, -10.975, -0.46, -0.77, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.185,4153, 0.006, -0.012, 0.999, -0.07, -0.01, 0.02, -11.333, 23.500, -11.267, -0.46, -0.77, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.187,4156, 0.008, -0.011, 1.002, 0.02, 0.01, 0.01, -11.333, 23.500, -11.267, -0.46, -0.77, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.189,4158, 0.009, -0.013, 1.000, 0.08, -0.04, 0.02, -11.333, 23.500, -11.267, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.191,4161, 0.009, -0.015, 1.001, 0.05, -0.07, 0.04, -11.333, 23.500, -11.267, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.195,4163, 0.006, -0.015, 0.998, -0.04, -0.05, 0.05, -11.417, 23.750, -11.583, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.197,4166, 0.008, -0.011, 1.001, -0.07, -0.01, 0.04, -11.417, 23.750, -11.583, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.199,4168, 0.009, -0.015, 1.001, -0.04, 0.02, 0.05, -11.417, 23.750, -11.583, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.201,4171, 0.007, -0.014, 0.998, 0.05, 0.04, 0.04, -11.417, 23.750, -11.583, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.205,4173, 0.008, -0.015, 1.000, 0.12, 0.05, 0.02, -11.225, 23.542, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.207,4176, 0.007, -0.009, 1.001, 0.12, 0.01, -0.01, -11.225, 23.542, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.209,4178, 0.008, -0.014, 0.998, 0.11, -0.02, -0.07, -11.225, 23.542, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.211,4181, 0.009, -0.014, 0.998, 0.06, -0.04, -0.10, -11.225, 23.542, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.215,4183, 0.009, -0.013, 1.002, 0.00, 0.02, -0.10, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.217,4186, 0.010, -0.013, 0.999, -0.03, 0.05, -0.03, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.219,4188, 0.007, -0.013, 0.999, -0.07, 0.07, -0.01, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.221,4191, 0.007, -0.013, 0.997, -0.04, 0.02, -0.03, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.225,4193, 0.009, -0.014, 1.001, -0.04, -0.01, -0.06, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.227,4196, 0.008, -0.015, 0.998, -0.01, 0.01, -0.07, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.229,4198, 0.009, -0.011, 0.999, 0.08, 0.05, -0.04, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.231,4201, 0.007, -0.013, 1.001, 0.17, 0.05, -0.01, -11.292, 23.458, -11.058, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.235,4203, 0.007, -0.015, 0.999, 0.17, 0.04, -0.02, -11.767, 23.350, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.237,4206, 0.006, -0.014, 0.998, 0.08, -0.01, -0.01, -11.767, 23.350, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.239,4208, 0.007, -0.014, 1.001, -0.03, 0.02, -0.01, -11.767, 23.350, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.243,4211, 0.008, -0.011, 0.998, -0.04, 0.02, -0.03, -11.767, 23.350, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.245,4213, 0.007, -0.016, 0.998, -0.03, 0.01, -0.03, -11.542, 23.542, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.247,4216, 0.008, -0.011, 1.000, -0.04, -0.04, -0.06, -11.542, 23.542, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.249,4218, 0.008, -0.011, 1.004, -0.06, -0.08, -0.04, -11.542, 23.542, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.251,4221, 0.007, -0.016, 0.998, -0.04, -0.05, -0.07, -11.542, 23.542, -11.142, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.255,4223, 0.007, -0.015, 0.998, -0.01, -0.02, -0.10, -11.375, 23.625, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.257,4226, 0.008, -0.013, 1.003, -0.01, 0.01, -0.10, -11.375, 23.625, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.259,4228, 0.009, -0.012, 1.003, -0.02, 0.01, -0.04, -11.375, 23.625, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.263,4231, 0.006, -0.013, 1.000, -0.10, 0.03, 0.01, -11.375, 23.625, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.265,4233, 0.008, -0.015, 1.003, -0.13, 0.00, 0.02, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.267,4236, 0.011, -0.015, 0.999, -0.07, 0.01, 0.02, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.269,4238, 0.007, -0.011, 1.000, 0.02, 0.04, 0.01, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.273,4241, 0.007, -0.013, 1.000, 0.05, 0.02, -0.01, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.275,4243, 0.008, -0.014, 0.999, 0.01, 0.04, -0.04, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.277,4246, 0.007, -0.012, 0.999, -0.07, 0.04, -0.01, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.279,4248, 0.009, -0.013, 1.000, -0.11, 0.07, -0.02, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.281,4251, 0.009, -0.013, 0.998, -0.11, 0.06, 0.02, -11.375, 23.267, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.285,4253, 0.006, -0.010, 0.999, -0.13, 0.04, -0.01, -11.500, 23.833, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.287,4256, 0.007, -0.014, 1.000, -0.11, 0.01, -0.01, -11.500, 23.833, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.289,4258, 0.008, -0.015, 0.998, -0.08, 0.03, -0.04, -11.500, 23.833, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.291,4261, 0.010, -0.014, 0.999, 0.01, 0.01, -0.01, -11.500, 23.833, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.295,4263, 0.008, -0.011, 1.000, 0.09, 0.05, 0.06, -11.333, 23.433, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.297,4266, 0.007, -0.014, 1.002, 0.12, 0.08, 0.04, -11.333, 23.433, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.299,4268, 0.008, -0.014, 0.997, 0.06, 0.10, -0.01, -11.333, 23.433, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.301,4271, 0.010, -0.014, 1.002, 0.01, 0.07, -0.02, -11.333, 23.433, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.305,4273, 0.008, -0.014, 0.998, -0.02, 0.04, -0.05, -11.417, 23.833, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.307,4276, 0.008, -0.011, 1.001, -0.07, 0.04, -0.07, -11.417, 23.833, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.309,4278, 0.008, -0.014, 0.997, -0.10, 0.06, -0.08, -11.417, 23.833, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.313,4281, 0.007, -0.013, 0.998, -0.11, 0.03, -0.02, -11.417, 23.833, -10.917, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.315,4283, 0.010, -0.013, 1.002, -0.11, 0.04, 0.05, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.317,4286, 0.007, -0.012, 1.000, -0.10, 0.04, 0.05, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.319,4288, 0.008, -0.012, 1.002, -0.05, -0.01, 0.02, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.321,4291, 0.011, -0.013, 0.997, -0.08, -0.02, -0.05, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.325,4293, 0.007, -0.014, 1.001, -0.13, -0.01, -0.05, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.327,4296, 0.009, -0.014, 1.001, -0.11, 0.04, -0.05, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.329,4298, 0.007, -0.012, 0.998, -0.05, 0.02, -0.04, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.333,4301, 0.007, -0.013, 1.000, 0.07, -0.01, -0.02, -11.183, 23.500, -10.833, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.335,4303, 0.008, -0.013, 0.999, 0.16, -0.01, -0.02, -11.417, 23.392, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.337,4306, 0.009, -0.014, 1.001, 0.21, 0.02, 0.01, -11.417, 23.392, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.339,4308, 0.009, -0.015, 1.001, 0.18, 0.05, 0.01, -11.417, 23.392, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.341,4311, 0.005, -0.010, 1.002, 0.09, 0.01, -0.01, -11.417, 23.392, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.345,4313, 0.007, -0.011, 0.998, -0.05, -0.05, 0.01, -11.583, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.347,4316, 0.008, -0.014, 1.001, -0.16, -0.07, 0.07, -11.583, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.349,4318, 0.010, -0.014, 1.002, -0.14, -0.02, 0.12, -11.583, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.351,4321, 0.008, -0.013, 1.000, -0.08, 0.04, 0.09, -11.583, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.355,4323, 0.005, -0.011, 1.001, 0.02, 0.10, 0.07, -11.458, 23.458, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.357,4326, 0.010, -0.016, 0.997, 0.07, 0.07, 0.04, -11.458, 23.458, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.359,4328, 0.005, -0.012, 0.999, 0.06, 0.04, -0.02, -11.458, 23.458, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.362,4331, 0.007, -0.014, 1.000, 0.01, 0.02, -0.04, -11.458, 23.458, -11.183, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.364,4333, 0.010, -0.015, 0.999, -0.02, 0.05, -0.02, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.366,4336, 0.007, -0.013, 1.001, -0.04, 0.04, 0.04, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.368,4338, 0.012, -0.012, 0.998, -0.02, 0.01, 0.07, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.372,4341, 0.010, -0.015, 0.998, -0.05, -0.04, 0.04, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.374,4343, 0.007, -0.011, 1.001, -0.05, -0.05, -0.01, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.376,4346, 0.010, -0.014, 0.998, -0.01, -0.01, -0.02, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.380,4348, 0.008, -0.013, 1.002, 0.01, -0.01, -0.05, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.382,4351, 0.008, -0.015, 0.999, 0.05, 0.01, 0.01, -11.183, 23.583, -10.975, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.384,4353, 0.007, -0.013, 1.000, 0.02, 0.02, 0.04, -11.058, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.386,4356, 0.009, -0.013, 1.001, 0.01, 0.01, 0.04, -11.058, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.390,4358, 0.007, -0.015, 0.997, -0.04, -0.04, 0.01, -11.058, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.392,4361, 0.007, -0.013, 1.000, -0.11, -0.07, -0.01, -11.058, 23.225, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.394,4363, 0.007, -0.014, 1.000, -0.10, -0.10, -0.01, -11.375, 22.975, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.396,4366, 0.007, -0.014, 1.001, -0.13, -0.08, 0.01, -11.375, 22.975, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.400,4368, 0.010, -0.014, 0.998, -0.14, -0.07, 0.05, -11.375, 22.975, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.402,4371, 0.008, -0.014, 1.000, -0.14, -0.07, 0.07, -11.375, 22.975, -11.017, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.404,4373, 0.009, -0.013, 1.001, -0.05, -0.05, 0.06, -11.292, 23.183, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.406,4376, 0.007, -0.015, 1.001, 0.02, -0.02, 0.01, -11.292, 23.183, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.408,4378, 0.009, -0.013, 0.998, 0.09, 0.01, -0.02, -11.292, 23.183, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.412,4381, 0.009, -0.014, 1.001, 0.07, 0.01, -0.04, -11.292, 23.183, -10.875, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.414,4383, 0.007, -0.014, 1.000, 0.04, -0.07, 0.06, -11.583, 23.583, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.416,4386, 0.011, -0.013, 0.998, 0.02, -0.10, 0.09, -11.583, 23.583, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.420,4388, 0.007, -0.013, 0.999, 0.02, -0.11, 0.13, -11.583, 23.583, -10.792, -0.46, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.422,4391, 0.009, -0.013, 1.001, 0.01, -0.08, 0.18, -11.583, 23.583, -10.792, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.424,4393, 0.008, -0.015, 1.002, 0.02, -0.05, 0.18, -11.583, 23.583, -10.792, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.426,4396, 0.007, -0.014, 1.000, 0.01, 0.01, 0.10, -11.583, 23.583, -10.792, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.430,4398, 0.008, -0.016, 1.000, -0.01, 0.05, 0.04, -11.583, 23.583, -10.792, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.432,4401, 0.008, -0.011, 0.999, -0.04, 0.04, 0.07, -11.583, 23.583, -10.792, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.434,4403, 0.007, -0.012, 1.000, -0.07, 0.06, 0.07, -10.933, 23.225, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.436,4406, 0.008, -0.011, 1.003, -0.07, 0.01, 0.07, -10.933, 23.225, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.440,4408, 0.009, -0.013, 0.998, -0.04, -0.01, 0.02, -10.933, 23.225, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.442,4411, 0.007, -0.016, 1.001, -0.04, -0.07, -0.01, -10.933, 23.225, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.444,4413, 0.008, -0.013, 0.999, -0.01, -0.10, -0.01, -11.183, 23.350, -11.375, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.446,4416, 0.008, -0.013, 0.998, 0.07, -0.10, 0.02, -11.183, 23.350, -11.375, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.450,4418, 0.009, -0.011, 0.998, 0.13, -0.07, 0.07, -11.183, 23.350, -11.375, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.452,4421, 0.008, -0.013, 0.999, 0.16, -0.01, 0.07, -11.183, 23.350, -11.375, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.454,4423, 0.007, -0.014, 1.003, 0.12, 0.02, 0.06, -11.100, 23.583, -11.417, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.456,4426, 0.006, -0.013, 1.001, 0.06, 0.04, -0.01, -11.100, 23.583, -11.417, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.460,4428, 0.007, -0.012, 1.003, 0.02, 0.05, -0.02, -11.100, 23.583, -11.417, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.462,4431, 0.009, -0.011, 1.003, -0.01, 0.07, -0.02, -11.100, 23.583, -11.417, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.464,4433, 0.008, -0.012, 1.000, -0.04, 0.04, -0.01, -11.183, 23.667, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.466,4436, 0.007, -0.013, 1.002, -0.02, -0.02, 0.01, -11.183, 23.667, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.470,4438, 0.008, -0.014, 0.999, 0.02, -0.07, 0.02, -11.183, 23.667, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.472,4441, 0.008, -0.015, 0.999, 0.07, -0.10, 0.02, -11.183, 23.667, -11.267, -0.47, -0.76, 0.01, 1.000, -0.007, -0.004, 0.000
17-53-39.474,4443, 0.008, -0.011, 0.999, 0.08, -0.08, 0.09, -11.183, 23.667, -11.267, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.476,4446, 0.007, -0.015, 0.997, 0.07, -0.08, 0.10, -11.183, 23.667, -11.267, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.480,4448, 0.006, -0.010, 0.998, 0.07, -0.04, 0.04, -11.183, 23.667, -11.267, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.482,4451, 0.006, -0.014, 1.000, 0.01, -0.01, -0.05, -11.183, 23.667, -11.267, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.484,4453, 0.008, -0.012, 1.001, -0.05, 0.01, -0.05, -11.058, 23.183, -11.417, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.486,4456, 0.006, -0.014, 0.997, -0.08, 0.01, -0.02, -11.058, 23.183, -11.417, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.490,4458, 0.009, -0.013, 1.000, -0.11, 0.03, -0.02, -11.058, 23.183, -11.417, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.492,4461, 0.008, -0.016, 1.000, -0.07, 0.01, -0.02, -11.058, 23.183, -11.417, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.494,4463, 0.008, -0.015, 0.999, -0.04, 0.01, 0.02, -10.975, 23.458, -11.142, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.496,4466, 0.011, -0.014, 0.997, 0.04, 0.01, 0.07, -10.975, 23.458, -11.142, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.500,4468, 0.007, -0.014, 0.999, 0.09, 0.01, 0.10, -10.975, 23.458, -11.142, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.502,4471, 0.009, -0.014, 0.998, 0.08, -0.01, 0.12, -10.975, 23.458, -11.142, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.504,4473, 0.005, -0.012, 1.000, 0.02, -0.02, 0.09, -11.375, 23.500, -11.225, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.506,4476, 0.009, -0.015, 0.999, -0.05, 0.02, 0.09, -11.375, 23.500, -11.225, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.510,4478, 0.007, -0.011, 1.002, -0.08, 0.04, 0.04, -11.375, 23.500, -11.225, -0.47, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.512,4481, 0.008, -0.015, 1.001, -0.08, 0.06, 0.02, -11.375, 23.500, -11.225, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.514,4483, 0.008, -0.012, 0.999, -0.01, 0.07, -0.01, -11.225, 23.100, -10.792, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
17-53-39.516,4486, 0.007, -0.014, 0.998, 0.04, 0.02, 0.01, -11.225, 23.100, -10.792, -0.46, -0.76, 0.02, 1.000, -0.007, -0.004, 0.000
