Time,ID,AccRawX, AccRawY, AccRawZ,GyoRawX, GyoRawY, GyoRawZ,MagRawX, MagRawY, MagRawZ,Pitch, Roll, Yaw,Test8F[0], Test8F[1], Test8F[2], Test8F[3], Test8F[4], Test8F[5], Test8F[6], Test8F[7]
16-12-05.740,7,-965,316,-25,140,-9,-25,306,-401,-336,-70.71,-88.62,-179.5,0,0,-60.86683,0.03962582,1,0,37.47048,0.01929716
16-12-05.758,7,-987,329,-55,127,6,16,306,-401,-333,-70.72,-88.3,-179.6,0,0,-60.78829,0.03315188,1,0,37.55019,0.01929855
16-12-05.779,7,-982,338,-74,94,-55,2,308,-397,-335,-70.71,-88.2,-179.5,0,0,-61.48272,0.03675237,1,0,37.3661,0.01930272
16-12-05.799,7,-976,344,-69,44,-55,5,316,-400,-333,-70.71,-88.39,-179.1,0,0,-62.0437,0.01837059,1,0,38.11167,0.0193055
16-12-05.819,7,-956,321,-32,4,-53,52,311,-397,-331,-70.63,-88.63,-178.8,0,0,-61.76799,0.02182781,1,0,37.57834,0.01930827
16-12-05.839,7,-929,313,9,57,-51,14,308,-397,-332,-70.54,-88.9,-178.5,0,0,-61.59827,0.05411582,1,0,37.35801,0.01931105
16-12-05.859,7,-949,326,4,88,11,-41,307,-398,-331,-70.6,-88.86,-178.3,0,0,-61.35445,0.0378067,1,0,37.35266,0.01931383
16-12-05.879,7,-977,347,-25,-6,16,-17,310,-399,-333,-70.64,-88.65,-178.5,0,0,-61.52328,0.04382797,1,0,37.3769,0.01931522
16-12-05.900,7,-971,342,-34,-155,36,-44,310,-395,-333,-70.7,-88.68,-178.6,0,0,-61.83387,0.04005998,1,0,37.38442,0.019318
16-12-05.920,7,-963,325,-15,-110,18,-70,311,-394,-331,-70.82,-88.79,-178.8,0,0,-61.90242,0.01692143,1,0,37.4175,0.01932078
16-12-05.940,7,-955,312,13,37,-29,-42,310,-392,-332,-70.94,-88.89,-178.8,0,0,-61.86925,0.02960857,1,0,37.24,0.01932356
16-12-05.961,7,-970,304,29,414,-70,65,308,-394,-334,-70.89,-88.72,-178.5,0,0,-61.49745,0.03141316,1,0,37.03338,0.01932634
16-12-05.979,7,-965,294,-48,97,47,-40,312,-394,-327,-70.87,-88.2,-178.4,0,0,-61.91285,0.03375066,1,0,37.24641,0.01932912
16-12-05.998,7,-934,360,-71,-93,27,-186,316,-392,-328,-71.05,-87.86,-178.7,0,0,-62.3371,0.0612595,1,0,37.81043,0.0193319
16-12-06.020,7,-948,368,-68,-210,-19,-263,319,-391,-328,-71.55,-88.16,-178.8,0,0,-62.3285,0.07021359,1,0,37.19097,0.01933468
16-12-06.040,7,-995,312,-52,-268,12,-227,315,-388,-331,-72.06,-88.57,-178.9,0,0,-61.72898,0.04928044,1,0,37.43731,0.01933884
16-12-06.061,7,-1017,296,-57,-229,-34,-206,315,-384,-334,-72.5,-89.09,-178.9,0,0,-61.70546,0.06383229,1,0,36.97145,0.01934162
16-12-06.080,7,-1055,285,-115,-593,-53,-93,323,-384,-339,-72.81,-90.19,-178.6,0,0,-62.15224,0.039202,1,0,36.932,0.0193444
16-12-06.099,7,-1046,294,-102,-700,-77,-56,320,-385,-345,-72.9,-92.02,-178.1,0,0,-61.57332,0.05906621,1,0,37.42212,0.01934718
16-12-06.120,7,-989,334,-17,-596,-103,-136,319,-382,-355,-73.11,-93.94,-177.4,0,0,-61.49642,0.06801301,1,0,37.31192,0.01934996
16-12-06.140,7,-985,318,33,-429,-69,-142,326,-377,-357,-73.39,-95.46,-176.9,0,0,-62.45742,0.09854165,1,0,37.45201,0.01935274
16-12-06.160,7,-1008,287,31,-396,-99,-13,325,-376,-366,-73.52,-96.94,-176.2,0,0,-62.11049,0.04618905,1,0,37.41968,0.01935552
16-12-06.181,7,-1009,273,37,-286,-5,59,323,-382,-365,-73.46,-98,-175.8,0,0,-61.40571,0.0316248,1,0,36.91366,0.0193583
16-12-06.200,7,-1008,289,75,-91,272,124,327,-380,-367,-73.35,-97.61,-176.7,0,0,-62.14469,0.01236477,1,0,37.52802,0.01936108
16-12-06.221,7,-1016,293,175,265,431,109,321,-381,-362,-73.12,-94.4,-179.8,0,0,-61.83297,0.06099724,1,0,37.35558,0.01936386
16-12-06.240,7,-986,296,53,79,421,124,323,-384,-353,-72.94,-90.81,176.8,0,0,-61.88335,0.05286829,1,0,37.38555,0.01936664
16-12-06.259,7,-971,297,-90,-95,368,157,323,-385,-355,-72.68,-88.6,174.4,0,0,-61.99411,0.1238246,1,0,37.6452,0.01936941
16-12-06.279,7,-1025,300,-29,61,245,248,315,-390,-350,-72.22,-86.56,172.2,0,0,-61.23666,0.07831321,1,0,37.40029,0.01937219
16-12-06.299,7,-1038,311,-1,41,143,258,311,-388,-345,-71.67,-85.34,171.1,0,0,-61.47694,0.0731647,1,0,37.04071,0.01937497
16-12-06.320,7,-998,329,-78,-159,1,259,308,-393,-347,-71.14,-85.3,170.9,0,0,-61.16273,0.03764126,1,0,36.88491,0.01937775
16-12-06.340,7,-945,338,-118,-237,66,215,311,-393,-347,-70.66,-85.72,171,0,0,-61.92547,0.08455888,1,0,37.4645,0.01938053
16-12-06.360,7,-919,342,-142,-441,155,186,308,-398,-350,-70.25,-85.83,170.3,0,0,-61.58491,0.05972083,1,0,37.16084,0.01938331
16-12-06.380,7,-942,334,-107,-455,295,215,306,-402,-355,-69.82,-85.62,169.1,0,0,-61.17356,0.02282776,1,0,37.30715,0.01938609
16-12-06.400,7,-957,321,-73,-531,303,223,301,-402,-358,-69.36,-84.86,167.3,0,0,-61.03584,0.04769915,1,0,37.00603,0.01938887
16-12-06.419,7,-980,314,-76,-523,-34,369,299,-404,-364,-68.74,-85.44,166.7,0,0,-61.09855,0.03579845,1,0,36.86928,0.01939165
16-12-06.440,7,-951,331,-58,-483,56,344,296,-408,-366,-68,-86.71,167,0,0,-61.13842,0.01494299,1,0,37.42161,0.01939443
16-12-06.461,7,-904,369,-31,-468,94,301,288,-411,-368,-67.35,-87.07,166.4,0,0,-60.5606,0.05719549,1,0,36.89864,0.0193972
16-12-06.480,7,-869,395,-53,-576,52,177,287,-416,-373,-66.87,-87.91,166.2,0,0,-60.45535,0.06357853,1,0,37.0791,0.01939998
16-12-06.500,7,-883,406,-44,-564,4,156,289,-416,-385,-66.54,-89.05,166.1,0,0,-60.63493,0.04219059,1,0,37.50277,0.01940276
16-12-06.519,7,-924,416,-28,-601,130,121,286,-415,-388,-66.27,-89.79,165.7,0,0,-60.51914,0.03429487,1,0,37.14729,0.01940554
16-12-06.540,7,-986,401,-49,-683,63,224,280,-419,-395,-65.94,-90.67,165.2,0,0,-59.6486,0.04115678,1,0,37.45473,0.01940832
16-12-06.562,7,-1044,388,-23,-622,49,367,282,-417,-400,-65.34,-91.6,164.8,0,0,-60.44659,0.06172679,1,0,36.94854,0.0194111
16-12-06.580,7,-1003,411,18,-528,173,315,275,-425,-401,-64.64,-92.46,164.5,0,0,-59.76632,0.0539497,1,0,37.56061,0.01941388
16-12-06.601,7,-960,439,18,-574,-82,311,273,-424,-412,-64.02,-92.72,163.6,0,0,-59.67164,0.07019792,1,0,37.90995,0.01941666
16-12-06.620,7,-885,459,-31,-659,-217,153,272,-425,-418,-63.49,-95.02,164.8,0,0,-59.93396,0.06445655,1,0,37.06499,0.01941944
16-12-06.640,7,-890,423,37,-861,-46,228,267,-427,-426,-63.18,-96.75,164.9,0,0,-59.30483,0.08060724,1,0,37.68193,0.01942222
16-12-06.659,7,-901,425,200,-510,23,339,264,-423,-437,-62.54,-98.17,165,0,0,-59.38426,0.1212705,1,0,37.44402,0.019425
16-12-06.680,7,-816,459,249,-138,4,195,260,-427,-436,-62.02,-98.53,164.7,0,0,-59.32415,0.1561805,1,0,37.46432,0.01942777
16-12-06.701,7,-793,476,110,-294,290,118,264,-427,-439,-61.76,-98.35,164.1,0,0,-59.83754,0.1006512,1,0,37.81696,0.01943055
16-12-06.721,7,-873,453,4,-653,167,238,261,-425,-439,-61.52,-98.29,162.9,0,0,-59.80897,0.1191223,1,0,37.39658,0.01943333
16-12-06.741,7,-897,461,70,-509,-81,260,256,-425,-446,-60.98,-99.17,162.5,0,0,-59.50848,0.1085268,1,0,37.35623,0.01943611
16-12-06.759,7,-846,476,139,-442,102,134,254,-423,-454,-60.62,-99.87,162.3,0,0,-59.31885,0.07536846,1,0,37.30169,0.01943889
16-12-06.780,7,-851,479,151,-353,-135,108,253,-427,-454,-60.37,-100.8,162.4,0,0,-59.29845,0.06915756,1,0,37.61154,0.01944167
16-12-06.801,7,-1292,394,119,-234,-999,1512,243,-431,-463,-58.65,-103.46,164.9,0,0,-59.24618,0.1333432,1,0,37.62425,0.01944445
16-12-06.819,7,-982,485,91,-528,77,522,232,-432,-473,-57.31,-103.95,164.5,0,0,-58.60337,0.232584,1,0,37.54456,0.01944723
16-12-06.840,7,-901,520,64,-616,-42,563,233,-437,-478,-56.29,-103.94,163,0,0,-59.19255,0.2230095,1,0,37.41481,0.01945001
16-12-06.861,7,-825,528,148,-463,-5,460,225,-433,-480,-55.24,-105.17,163.2,0,0,-59.44022,0.09040376,1,0,37.28626,0.01945279
16-12-06.881,7,-764,542,240,-203,343,178,217,-438,-483,-54.67,-105.02,162.2,0,0,-58.51525,0.1089139,1,0,37.55836,0.01945557
16-12-06.900,7,-791,550,238,-28,431,143,220,-432,-481,-54.67,-104.16,160.9,0,0,-59.13672,0.09786691,1,0,37.36942,0.01945834
16-12-06.919,7,-754,565,179,50,25,-118,222,-435,-483,-54.77,-103.51,160.1,0,0,-59.01392,0.04761996,1,0,37.34735,0.01946112
16-12-06.940,7,-837,545,124,-33,-79,20,217,-439,-481,-54.87,-103.62,160.4,0,0,-58.18153,0.05983446,1,0,37.67116,0.0194639
16-12-06.962,7,-905,517,140,-150,15,102,222,-440,-482,-54.73,-103.95,160.5,0,0,-58.91478,0.1045186,1,0,37.25588,0.01946668
16-12-06.980,7,-884,524,279,180,263,139,218,-440,-479,-54.56,-103.47,159.9,0,0,-58.70905,0.0863841,1,0,37.84513,0.01946946
16-12-07.000,7,-788,552,279,313,-175,-14,220,-438,-480,-54.47,-102.43,159.3,0,0,-58.84203,0.1161115,1,0,37.84869,0.01947224
16-12-07.022,7,-748,554,149,142,-373,-52,221,-438,-481,-54.4,-103.02,160.6,0,0,-59.1075,0.1160933,1,0,37.63702,0.01947502
16-12-07.040,7,-847,556,150,130,85,32,220,-438,-477,-54.48,-103.65,161.6,0,0,-59.17133,0.09210776,1,0,37.55157,0.0194778
16-12-07.061,7,-1158,498,188,201,-397,617,216,-447,-472,-53.2,-102.45,160.7,0,0,-59.65277,0.2646341,1,0,37.52055,0.01948058
16-12-07.081,7,-795,582,167,209,407,1,206,-447,-471,-52.74,-102.07,160.7,0,0,-58.84084,0.2137568,1,0,37.68083,0.01948336
16-12-07.101,7,-717,597,138,170,515,-103,210,-447,-469,-53.1,-100.46,159.1,0,0,-58.74583,0.2526092,1,0,37.44425,0.01948613
16-12-07.120,7,-766,602,13,15,679,-220,213,-447,-462,-53.54,-98.64,157.3,0,0,-58.83073,0.07573935,1,0,37.24853,0.01948891
16-12-07.142,7,-857,589,-281,-632,-641,-5,221,-443,-466,-53.97,-98.82,156.7,0,0,-59.41128,0.1507818,1,0,37.58191,0.01949169
16-12-07.162,7,-947,540,-165,-503,-955,145,217,-444,-476,-53.28,-102.78,160,0,0,-59.68964,0.2466052,1,0,37.61863,0.01949308
16-12-07.181,7,-824,577,261,100,-1058,-114,210,-443,-481,-52.97,-104.91,162.2,0,0,-59.06862,0.2337933,1,0,37.63116,0.01949586
16-12-07.201,7,-734,627,385,246,397,-359,210,-445,-484,-53.34,-105.65,163.8,0,0,-58.62768,0.3545343,1,0,37.4991,0.01949864
16-12-07.222,7,-886,592,103,-253,55,-49,215,-441,-483,-53.7,-105.61,163.8,0,0,-59.23357,0.1326547,1,0,37.69818,0.01950142
16-12-07.242,7,-759,593,-56,-472,-497,-230,219,-437,-485,-53.94,-106.93,164.3,0,0,-59.66347,0.2603826,1,0,37.34367,0.01950559
16-12-07.262,7,-692,582,137,-100,-606,-219,218,-435,-493,-53.99,-109.26,166.5,0,0,-59.42606,0.1505626,1,0,37.88855,0.01950837
16-12-07.282,7,-696,568,294,33,-815,-233,214,-434,-494,-53.86,-111.39,169.2,0,0,-59.36258,0.1745975,1,0,37.70335,0.01951115
16-12-07.299,7,-812,523,309,32,-388,-146,218,-426,-497,-53.95,-112.87,170.9,0,0,-60.08537,0.1096354,1,0,37.32156,0.01951393
16-12-07.321,7,-881,511,314,9,-244,-118,217,-428,-497,-53.86,-113.78,172.2,0,0,-60.14373,0.1165875,1,0,37.63795,0.0195167
16-12-07.340,7,-835,520,123,-565,-894,-285,214,-428,-503,-53.75,-115.9,174.2,0,0,-59.58222,0.07314692,1,0,37.64035,0.01951948
16-12-07.362,7,-781,508,-8,-991,-1166,-434,211,-421,-517,-53.34,-120.72,178.1,0,0,-59.56142,0.1680522,1,0,37.5719,0.01952226
16-12-07.380,7,-755,484,181,-782,-1306,-467,210,-415,-535,-52.83,-125.97,-177.6,0,0,-59.32583,0.0984734,1,0,37.69624,0.01952504
16-12-07.400,7,-807,441,531,-150,-1053,-423,210,-408,-540,-51.96,-130.03,-173.6,0,0,-60.2648,0.1985376,1,0,37.71682,0.01952782
16-12-07.421,7,-793,424,649,23,-800,-326,206,-407,-549,-51.31,-132.5,-170.4,0,0,-59.88416,0.2471856,1,0,37.65691,0.0195306
16-12-07.442,7,-883,434,515,165,-339,154,205,-405,-551,-50.64,-133.81,-168.7,0,0,-60.31094,0.07021476,1,0,37.74861,0.01953338
16-12-07.462,7,-1055,446,573,431,476,489,197,-404,-551,-50.2,-132.25,-169.8,0,0,-59.9235,0.1592143,1,0,37.37084,0.01953616
16-12-07.480,7,-990,490,627,706,1104,614,199,-417,-537,-50.47,-128.63,-173,0,0,-59.95907,0.1288532,1,0,36.95206,0.01953894
16-12-07.502,7,-869,526,552,782,1235,621,201,-427,-521,-50.92,-123.69,-177.3,0,0,-60.06503,0.1077855,1,0,37.64956,0.01954172
16-12-07.521,7,-792,547,311,744,1128,707,196,-431,-510,-50.98,-119.16,178.5,0,0,-59.59075,0.189998,1,0,37.63461,0.0195445
16-12-07.540,7,-799,567,331,878,1217,634,198,-441,-494,-50.78,-114.04,174.1,0,0,-60.12047,0.1646409,1,0,37.54472,0.01954727
16-12-07.561,7,-719,622,251,475,851,-44,196,-450,-481,-50.97,-109.77,170.5,0,0,-59.61517,0.0368345,1,0,37.55211,0.01955005
16-12-07.583,7,-641,678,-9,-566,426,52,203,-444,-478,-51.49,-108.74,168.9,0,0,-60.2598,0.2146035,1,0,37.59475,0.01955283
16-12-07.602,7,-774,630,123,-221,471,150,203,-443,-476,-51.55,-108.38,167.3,0,0,-60.29541,0.2067468,1,0,37.18755,0.01955561
16-12-07.620,7,-788,611,248,-13,428,176,204,-442,-477,-51.56,-107.36,165.8,0,0,-60.44552,0.195897,1,0,37.14777,0.01955839
16-12-07.641,7,-839,590,247,253,517,407,205,-443,-476,-51.27,-105.74,164,0,0,-60.56771,0.1534204,1,0,37.25203,0.01956117
16-12-07.661,7,-821,587,104,33,655,475,200,-446,-469,-50.64,-103.72,161.9,0,0,-60.43347,0.07567347,1,0,37.02633,0.01956395
16-12-07.682,7,-733,626,-54,-654,717,304,199,-451,-467,-50.23,-102.49,159.5,0,0,-60.40485,0.1485856,1,0,37.36099,0.01956673
16-12-07.700,7,-718,640,-97,-869,413,245,192,-447,-474,-49.94,-102.64,157.5,0,0,-59.51295,0.1557857,1,0,37.00062,0.01956951
16-12-07.723,7,-753,638,137,-293,199,294,194,-450,-479,-49.59,-103.15,156.6,0,0,-59.8837,0.06168389,1,0,37.46363,0.01957229
16-12-07.741,7,-865,575,326,236,483,595,188,-447,-479,-48.84,-102.06,155.3,0,0,-59.61044,0.2248928,1,0,37.02961,0.01957507
16-12-07.760,7,-884,557,157,-275,707,650,188,-453,-473,-47.82,-100.39,153.1,0,0,-60.34097,0.1767503,1,0,37.32281,0.01957784
16-12-07.782,7,-781,632,-69,-814,467,508,180,-455,-477,-46.83,-99.94,150.9,0,0,-59.79754,0.156507,1,0,37.33199,0.01958062
16-12-07.802,7,-639,724,60,-300,209,197,179,-452,-486,-46.35,-100.52,149.9,0,0,-59.62515,0.2651034,1,0,37.74325,0.0195834
16-12-07.821,7,-759,640,241,214,329,437,180,-453,-488,-45.83,-99.77,149,0,0,-59.8574,0.2221931,1,0,37.23092,0.01958618
16-12-07.843,7,-777,659,139,163,315,426,172,-458,-481,-45.02,-98.58,147.9,0,0,-59.45084,0.190883,1,0,37.35779,0.01958896
16-12-07.862,7,-700,731,28,-43,344,320,168,-458,-481,-44.38,-97.68,146.8,0,0,-59.24882,0.12244,1,0,37.78488,0.01959174
16-12-07.881,7,-643,782,-36,-322,284,188,167,-458,-476,-43.97,-97.38,145.9,0,0,-59.73322,0.1583517,1,0,37.30384,0.01959452
16-12-07.903,7,-652,773,-6,-391,250,188,167,-461,-485,-43.68,-97.58,145,0,0,-59.37055,0.08242754,1,0,37.88471,0.0195973
16-12-07.923,7,-686,764,59,-331,229,174,168,-458,-482,-43.37,-97.78,144.3,0,0,-60.12115,0.05232971,1,0,37.37301,0.01960008
16-12-07.942,7,-704,771,108,-429,189,153,165,-457,-492,-43.11,-98.13,143.7,0,0,-59.29481,0.06338142,1,0,37.70438,0.01960286
16-12-07.960,7,-673,817,229,-170,145,83,167,-456,-495,-42.92,-98.43,143.2,0,0,-59.57353,0.06024235,1,0,37.86146,0.01960563
16-12-07.979,7,-665,837,354,88,222,49,163,-456,-489,-42.86,-98.12,142.7,0,0,-59.4941,0.135857,1,0,37.707,0.01960841
16-12-08.002,7,-706,784,334,155,294,75,165,-463,-488,-42.81,-97.4,142,0,0,-59.48018,0.08282399,1,0,37.60508,0.01961119
16-12-08.020,7,-725,701,237,210,388,109,165,-460,-484,-42.7,-96.33,141,0,0,-59.50875,0.09433508,1,0,37.52762,0.01961397
16-12-08.043,7,-706,645,75,79,366,70,165,-461,-481,-42.6,-95.28,140,0,0,-59.48178,0.1342871,1,0,37.35078,0.01961675
16-12-08.061,7,-697,610,-21,15,288,58,164,-460,-476,-42.55,-94.65,139.1,0,0,-59.54959,0.1454963,1,0,37.6281,0.01961953
16-12-08.081,7,-739,586,-16,-54,278,144,167,-463,-473,-42.38,-94.13,138.3,0,0,-60.03782,0.076589,1,0,37.14264,0.01962231
16-12-08.102,7,-726,624,-13,-120,262,97,168,-460,-481,-42.18,-93.8,137.6,0,0,-59.51339,0.03577886,1,0,37.10725,0.01962509
16-12-08.122,7,-709,641,-44,-253,268,126,168,-458,-482,-42.02,-93.67,136.9,0,0,-59.55934,0.04328969,1,0,37.79731,0.01962787
16-12-08.143,7,-698,632,-17,-232,333,191,165,-462,-479,-41.73,-93.65,136,0,0,-59.56982,0.03194222,1,0,37.34592,0.01963065
16-12-08.162,7,-689,658,40,-108,339,216,167,-460,-482,-41.37,-93.32,135.1,0,0,-59.66565,0.04187905,1,0,37.78581,0.01963343
16-12-08.183,7,-690,686,35,-79,227,216,166,-462,-475,-40.97,-92.98,134.3,0,0,-60.31339,0.05140752,1,0,37.4174,0.0196362
16-12-08.202,7,-656,720,20,166,17,150,162,-460,-482,-40.62,-92.72,134,0,0,-59.34603,0.03571488,1,0,37.46034,0.01963898
16-12-08.220,7,-640,714,33,331,11,189,160,-468,-480,-40.3,-92.13,134,0,0,-59.24662,0.04643133,1,0,37.55292,0.01964176
16-12-08.242,7,-608,735,-14,222,27,85,155,-467,-471,-40.01,-91.54,133.9,0,0,-59.48064,0.02226576,1,0,37.16912,0.01964454
16-12-08.261,7,-569,768,-59,119,104,26,159,-464,-471,-39.92,-91.09,133.8,0,0,-59.8129,0.0807495,1,0,37.33908,0.01964732
16-12-08.283,7,-602,737,-79,-90,251,49,158,-469,-467,-39.84,-90.73,133.3,0,0,-59.85386,0.05512632,1,0,37.3364,0.0196501
16-12-08.300,7,-637,712,-129,-389,184,37,161,-465,-472,-39.76,-90.85,132.7,0,0,-59.88631,0.0634577,1,0,37.62871,0.01965288
16-12-08.323,7,-638,723,-87,-230,118,34,162,-465,-474,-39.71,-91.28,132.3,0,0,-60.07267,0.05294286,1,0,37.46775,0.01965566
16-12-08.341,7,-641,736,0,-7,67,115,158,-463,-471,-39.57,-91.34,132,0,0,-60.11896,0.0561851,1,0,37.13064,0.01965844
16-12-08.362,7,-653,756,29,212,-78,139,159,-470,-473,-39.3,-91.18,132.1,0,0,-60.03436,0.06187584,1,0,37.25043,0.01966122
16-12-08.382,7,-648,813,63,431,-38,187,150,-468,-467,-38.96,-90.58,132.3,0,0,-59.57273,0.0472412,1,0,37.61448,0.019664
16-12-08.403,7,-617,885,14,239,46,121,148,-466,-473,-38.64,-89.85,132.3,0,0,-58.56729,0.06249996,1,0,37.13379,0.01966677
16-12-08.419,7,-583,936,-74,-88,135,15,145,-468,-463,-38.5,-89.58,132.1,0,0,-59.21999,0.1110461,1,0,37.02128,0.01966955
16-12-08.442,7,-595,915,-78,-358,300,18,151,-470,-467,-38.49,-89.68,131.5,0,0,-59.5659,0.08803016,1,0,37.03995,0.01967233
16-12-08.460,7,-637,860,-39,-571,329,1,153,-463,-471,-38.45,-90.1,130.7,0,0,-59.71708,0.05674802,1,0,37.18424,0.01967511
16-12-08.480,7,-636,849,10,-565,279,-12,151,-465,-475,-38.48,-90.82,129.9,0,0,-59.40053,0.07369603,1,0,37.10702,0.01967789
16-12-08.501,7,-644,850,99,-241,192,10,148,-462,-481,-38.48,-91.26,129.3,0,0,-58.70385,0.04690953,1,0,37.05916,0.01968067
16-12-08.523,7,-644,866,141,12,73,0,149,-460,-482,-38.47,-91.25,129,0,0,-58.71747,0.0617357,1,0,36.88057,0.01968345
16-12-08.543,7,-650,866,108,20,66,-1,156,-460,-481,-38.48,-91.1,128.9,0,0,-59.41611,0.02839803,1,0,36.93109,0.01968623
16-12-08.561,7,-665,850,64,-68,157,-21,155,-458,-483,-38.49,-90.95,128.6,0,0,-59.04951,0.0374786,1,0,37.31777,0.01968901
16-12-08.583,7,-658,834,-7,-271,222,-59,157,-460,-479,-38.58,-90.99,128.2,0,0,-59.73115,0.04554897,1,0,37.07672,0.01969179
16-12-08.603,7,-661,815,-32,-439,306,-68,160,-458,-481,-38.73,-91.28,127.5,0,0,-59.85365,0.05490391,1,0,37.10551,0.01969456
16-12-08.622,7,-658,795,-44,-507,244,-97,159,-456,-489,-38.91,-91.8,126.8,0,0,-59.02303,0.02870363,1,0,37.13138,0.01969734
16-12-08.643,7,-670,779,-4,-380,212,-62,163,-447,-492,-39.1,-92.35,126.2,0,0,-59.31987,0.02372916,1,0,36.63432,0.01970012
16-12-08.663,7,-668,790,22,-247,167,-52,166,-444,-495,-39.21,-92.65,125.7,0,0,-59.41954,0.03948815,1,0,36.59256,0.0197029
16-12-08.682,7,-647,811,7,-178,114,-72,165,-450,-492,-39.36,-92.85,125.4,0,0,-59.72578,0.02939498,1,0,36.978,0.01970568
16-12-08.702,7,-630,813,-27,-211,72,-94,171,-452,-499,-39.53,-93.08,125.2,0,0,-59.61127,0.03737647,1,0,37.63606,0.01970846
16-12-08.722,7,-634,802,-36,-205,57,-83,169,-447,-498,-39.72,-93.4,125,0,0,-59.48212,0.03095121,1,0,37.05613,0.01971124
16-12-08.741,7,-644,791,-23,-209,90,-93,171,-441,-502,-39.9,-93.7,124.9,0,0,-59.28819,0.01618578,1,0,36.84779,0.01971402
16-12-08.763,7,-608,703,-54,-325,128,-72,172,-443,-505,-40.08,-94,124.6,0,0,-59.16797,0.02188347,1,0,37.14957,0.0197168
16-12-08.782,7,-527,601,-58,-508,134,-78,176,-440,-507,-40.25,-94.62,124.2,0,0,-59.63309,0.1756304,1,0,37.10238,0.01971958
16-12-08.802,7,-611,738,-7,-502,39,-114,176,-435,-520,-40.46,-95.54,124,0,0,-58.50113,0.1034944,1,0,37.29688,0.01972236
16-12-08.823,7,-684,797,95,-373,52,-72,177,-429,-525,-40.66,-96.39,123.9,0,0,-58.42785,0.1784086,1,0,37.12822,0.01972513
16-12-08.843,7,-684,824,144,-218,24,-54,175,-426,-527,-40.78,-96.89,123.9,0,0,-58.00334,0.1291353,1,0,36.90384,0.01972791
16-12-08.861,7,-662,824,140,-116,18,-41,179,-429,-531,-40.88,-97.22,123.9,0,0,-58.32004,0.04605385,1,0,37.49604,0.01973069
16-12-08.882,7,-659,804,114,-84,67,-37,180,-431,-527,-40.96,-97.32,123.8,0,0,-58.86864,0.02278567,1,0,37.50948,0.01973347
16-12-08.902,7,-686,782,57,-311,72,-40,180,-428,-535,-41.06,-97.57,123.6,0,0,-58.01978,0.04610049,1,0,37.62403,0.01973625
16-12-08.922,7,-708,783,47,-553,62,-29,184,-427,-538,-41.15,-98.35,123.5,0,0,-58.40978,0.05893429,1,0,37.91828,0.01973903
16-12-08.941,7,-717,797,66,-641,4,52,181,-424,-546,-41.14,-99.47,123.3,0,0,-57.91281,0.02709013,1,0,38.03556,0.01974181
16-12-08.962,7,-672,794,92,-606,-192,54,180,-419,-552,-41,-100.94,123.6,0,0,-58.00853,0.02903242,1,0,37.84955,0.01974459
16-12-08.982,7,-661,774,200,-243,-264,90,181,-414,-553,-40.77,-102.18,124.1,0,0,-58.7492,0.0688293,1,0,37.63326,0.01974737
16-12-09.002,7,-688,771,284,55,-246,259,173,-417,-558,-40.32,-102.73,124.8,0,0,-58.10741,0.08721507,1,0,37.9874,0.01975015
16-12-09.022,7,-703,766,242,148,-14,289,174,-420,-560,-39.66,-102.61,125,0,0,-58.2975,0.05843737,1,0,37.82182,0.01975293
16-12-09.042,7,-663,731,70,-282,-1,30,168,-413,-560,-39.37,-102.67,124.9,0,0,-57.82624,0.0777562,1,0,37.67333,0.0197557
16-12-09.063,7,-648,721,55,-405,48,50,173,-411,-563,-39.34,-103.4,124.9,0,0,-58.38594,0.1386509,1,0,37.7447,0.01975848
16-12-09.082,7,-633,738,149,-192,-64,99,170,-415,-567,-39.19,-103.96,124.8,0,0,-58.14552,0.04518434,1,0,37.53428,0.01976126
16-12-09.103,7,-613,761,208,58,-155,123,167,-411,-566,-38.91,-104.24,125.1,0,0,-58.19572,0.08153797,1,0,37.24425,0.01976404
16-12-09.124,7,-638,731,164,-14,-34,26,167,-409,-569,-38.7,-104.2,125.2,0,0,-57.90644,0.04501554,1,0,37.67321,0.01976682
16-12-09.141,7,-647,702,87,-200,-57,-4,167,-410,-568,-38.68,-104.56,125.3,0,0,-58.24548,0.08036479,1,0,37.91718,0.0197696
16-12-09.162,7,-625,727,143,-225,133,-58,169,-410,-571,-38.73,-104.86,125.2,0,0,-58.35566,0.04933429,1,0,37.81467,0.01977238
16-12-09.182,7,-557,835,139,-619,183,-128,170,-405,-578,-38.93,-105.65,124.8,0,0,-57.93983,0.08486329,1,0,37.94719,0.01977516
16-12-09.203,7,-625,719,49,-1136,-59,-86,175,-393,-586,-39.1,-107.5,124.7,0,0,-58.20064,0.1089984,1,0,37.87557,0.01977794
16-12-09.222,7,-690,639,166,-1127,31,-89,173,-383,-595,-39.29,-109.71,124.8,0,0,-57.97816,0.1622743,1,0,38.34254,0.01978072
16-12-09.242,7,-690,618,212,-1211,-20,-144,173,-371,-606,-39.51,-112.18,124.9,0,0,-57.81386,0.1369381,1,0,38.26088,0.01978349
16-12-09.261,7,-666,623,299,-1178,87,-139,175,-357,-622,-39.81,-114.7,125.1,0,0,-57.11119,0.05114543,1,0,38.07599,0.01978627
16-12-09.283,7,-683,619,377,-1103,290,-41,180,-350,-630,-40.13,-116.67,124.7,0,0,-57.56242,0.07324855,1,0,38.23923,0.01978905
